reviewer_name,reviewer_introduce,reviewer_type,top_reviewer_field,brand_name,product_name,product_option,score,date,purchase_store,used_over_month,is_repurchase,is_experience,review,help_count
올챙이포뇨,"스킨케어, 피부 홈케어에 관심 많아요😊, 솔직 리뷰🤙, 별 1개(별로), 2개(장점<단점), 3개(평범.재구매는 굳이?), 4개(좋지만+더 좋은게 있을지도?) ,5개(대만족+정착)","건성, 봄웜톤, 미백, 민감성",스킨케어 분야 탑리뷰어,아로마티카,[모근영양 헤어토닉/1+1] 아로마티카 로즈마리 루트 인핸서 100ml+100ml 더블 기획,,5점만점에 4점,작성일자 2023.10.22,N,N,N,N,"재구매템❤️ 장단점, 팁 정리 - 장점 1. 시원+개운함 2. 떡지지 않음 3. 두피 트러블 없음 4. 쉬운 두피 케어 5. 헤어토닉 중에는 그나마 성분 괜찮음 - 아쉬운 점 1. 유분감은 없어서 두피괄사할때 부드럽게 하기 위한 용도로는 부적합 2. 멘톨 성분 함유 - 팁 머리 말리기 전에, 두피 열감 오를 때 쓰기 좋음",1
올챙이포뇨,"스킨케어, 피부 홈케어에 관심 많아요😊, 솔직 리뷰🤙, 별 1개(별로), 2개(장점<단점), 3개(평범.재구매는 굳이?), 4개(좋지만+더 좋은게 있을지도?) ,5개(대만족+정착)","건성, 봄웜톤, 미백, 민감성",스킨케어 분야 탑리뷰어,더파이에센셜,[디렉터파이 MADE] 더파이 선플라워 클렌징 오일 200ml,,5점만점에 4점,작성일자 2023.10.14,N,N,N,N,"첫 클렌징 오일로 선택했고 괜찮아서 재구매해요. 모공막는 제품을 쓰게되면 바로 트러블, 두드러기가 일어나는 민감성 피부입니다. 그래서 클렌징 오일은 대부분 안맞고 몇달간 피부문제가 생기다보니까 이후로는 쓰기도 겁나더라두요. 그러다가 유튜브를 통해서 해당 제품을 알게 되었고 구매하게 됐어요. 장점 1. 자극 없이 순함. 성분도 ok 2. 적당한 세정력으로 건성, 복합성에 추천 3. 평소 오일타입이 안맞는 피부임에도 문제 없었음 4. 화장 지울 목적이 아니라면 오일 후 별도의 2차세안 필요없음(세정 후 미끌거리거나 잔여감 안남아요) 단점 1. 강력한 세정력은 확실히 아님(지성피부, 완벽 세정을 원하면 비추) 2. 금방 씀 3. 블랙헤드 제거 효과는 거의 없음(피지가 불고 블랙헤드가 좀 녹아서 튀어나오기는 하는데.. 이게 제거까지 되지는 않아요)",0
올챙이포뇨,"스킨케어, 피부 홈케어에 관심 많아요😊, 솔직 리뷰🤙, 별 1개(별로), 2개(장점<단점), 3개(평범.재구매는 굳이?), 4개(좋지만+더 좋은게 있을지도?) ,5개(대만족+정착)","건성, 봄웜톤, 미백, 민감성",스킨케어 분야 탑리뷰어,롬앤,[NEW]롬앤 립 메이트 펜슬,옵션 : 02 더비 핑크,5점만점에 4점,작성일자 2023.10.13,N,Y,N,N,"첫 립펜슬로 구매한 제품입니다. 립펜슬 입문자 입장에서 이 제품의 장단점을 말해보면... 장점 1. 부드럽고 매끄럽게 잘 발림 너무 건조하거나 너무 유분이 많은 경우엔 그리기 힘들텐데. 이 제품은 그렇지 않아서 좋아요. 스무스하게 발립니다. 2.굵기 두께가 사용하기 정말 괜찮아요. 너무 얇으면 삐져나가거나 울퉁불퉁하세 발색된게 오히려 더 잘보이고, 너무 두꺼우면 홍두께처럼 어색해보이잖아요? 그런데 이 제품은 딱 한두번 터치로 그릴 수 있어서 좋았어요. 3. 유지력 착색은 아닌 것 같은데 유지력이 길어요. 아무래도 입술 왜곽이라서 더 그런 경향도 있겠지만 뭘 먹거나 마시거나 해도 남아있습니다. 4. 브러쉬 내장된 브러쉬가 있어서 별도 도구도 필요없고 외출시에 들고다녀도 좋을 것 같아요. 근데 저는 브러쉬 안써도 깔끔하게 그려지다보니 외출 아니고서야 안쓸 정도로 제품이 괜찮아요. 아쉬운 점 색상이 좀 아쉬워요ㅠ 처음 바를 때부터 웜도 쿨도 아닌 뉴트럴한 색상으로 발리는데... 이게 시간이 지날수록 제게 더 주황 코랄로 보이더라구요ㅠ 주황빛이 아예 안받는 저로는 좀 아쉬웠어요.",4
올챙이포뇨,"스킨케어, 피부 홈케어에 관심 많아요😊, 솔직 리뷰🤙, 별 1개(별로), 2개(장점<단점), 3개(평범.재구매는 굳이?), 4개(좋지만+더 좋은게 있을지도?) ,5개(대만족+정착)","건성, 봄웜톤, 미백, 민감성",스킨케어 분야 탑리뷰어,더마비,더마비 데일리 모이스처 바디로션 더블 기획 (500ml+500ml),,5점만점에 4점,작성일자 2023.10.13,N,Y,N,N,"장단점 정리 👍장점👍 딱 보통의, 적당한, 편하게 쓰기 좋은 바디로션! 1.  가격, 용량 아무래도 바디로션은 팍팍 막 쓰는게 좋은데, 이 제품이 그러기 좋아요. 건조하기도 하고 수시로 손에도 바르다보니까 가격이 너무 비싸면 쓰기 좀 아깝더라구요. 근데 이건 그럴 거 없이 막 쓸 수 있어서 좋아요.  2. 민감한 피부도 ok 향료 외에는 알러지 유발 성분이 없고 깔끔해요. 얼굴만큼은 아니지만 몸 피부도 예민한데, 이 제품 쓰고 알러지 일어난 적 없어요. 3. 적당한 유수분 끈적이지도 너무 건조하지도 않은 딱 적당한 제형, 사용감이라서 좋아요. 남녀노소 누구나 쓰기 좋다는 점이 장점입니다. 단점 1. 향료, 향에 예민하다면 비추 2. 심각한 악건성이라면 비추",3
올챙이포뇨,"스킨케어, 피부 홈케어에 관심 많아요😊, 솔직 리뷰🤙, 별 1개(별로), 2개(장점<단점), 3개(평범.재구매는 굳이?), 4개(좋지만+더 좋은게 있을지도?) ,5개(대만족+정착)","건성, 봄웜톤, 미백, 민감성",스킨케어 분야 탑리뷰어,넘버즈인,[흔적미백] 넘버즈인 5번 글루타치온C 흔적 앰플 30ml+30ml 듀오기획,,5점만점에 5점,작성일자 2023.10.09,N,N,N,N,"유튜버 마켓때 4통 사서 쓰다가 좋아서 또 구매해요. 건성+예민 피부입니다. 팁 모델링팩이나 겔 마스크랑 같이 쓰면 효과 진짜 좋아요❤️❤️ 저는 러븀 유자겔 마스크나 린제이 티트리 모델링팩이랑 같이 쓰는데, 쓰고나면 피부안색이 확 맑아지고 결도 매끈+부들해져요. 즉각적이지만 모공도 타이트닝되고 너무 좋아요!! 자극도 없습니다. 제가 쓰는 방법) 토너 -> 넘버즈인 세럼 2번 덧바르기 -> 비욘드 수분크림 엄청 도톰하게 얹기 -> 팩 -> 유분있는 크림으로 마무리(건성은 필수) 장점정리 😊 유해성분 없음 😊 자극없이 안색, 피부결 개선 가능 😊 항산화 기능으로 안티에이징 가능 😊 민감성이지만 기능성 쓰고 싶으신 분들 꼭꼭 써보세요!😊 단점 더블기획이라면서 스포이드가 하나만 들어있어요. 이렇게되면 듀오나 더블이 아니라 플러스 리필 아닌가요..?",7
올챙이포뇨,"스킨케어, 피부 홈케어에 관심 많아요😊, 솔직 리뷰🤙, 별 1개(별로), 2개(장점<단점), 3개(평범.재구매는 굳이?), 4개(좋지만+더 좋은게 있을지도?) ,5개(대만족+정착)","건성, 봄웜톤, 미백, 민감성",스킨케어 분야 탑리뷰어,닥터자르트,[워터젤리 에센스]닥터자르트 바이탈 하이드라 솔루션 하이드로 플럼프 트리트먼트 에센스 150ml,,5점만점에 4점,작성일자 2023.10.09,N,N,Y,N,"⭐️예민+건성의 재구매템⭐️ ☺️제품 자체는 좋은데 용기가 별로라서 별 하나 빼요🥺 팁 스킨처럼 첫단계에 사용하되, 두세번 덧바르기 장점 1. 피부결 개선 수분 즉각 공급은 물론이고 피부결을 매끄럽고 부드럽게 만들어줘요. 보통 물토너 후 에센스 용도로 쓰고 너무 건조한 날은 세안 직후 부스터로 쓰고 있어요. 두세번 레이어링해서 쓰고 있고, 바르고 피부 만져보면 정말 탱글 부들한게 너무 좋아요. 처음엔 별 효과가 없다고 생각했는데 1/3정도 매일 쓰고 나니까 확실히 좋은게 느껴지네요. 레이어해서 쌓아주는거 추첨합니다! 2. 속건조 해결 레이어링 없이도 속건조 금방 잡아주더라구요. 좋아요. 3. 깔끔하고 적은 성분수  민감성 피부도 안심하고 쓸 수 있어요. 쓰면서 트러블 난 적 없어요! 단점 진짜 케이스가 유일한 단점😟 케이스.. 용기 입구가 너무 별로예요ㅠㅠ주변으로 질질 새고 양조절은 당연 안되고.. 그리 저렴하지 않은데 양을 헤프게 쓰게 됩니다.",0
올챙이포뇨,"스킨케어, 피부 홈케어에 관심 많아요😊, 솔직 리뷰🤙, 별 1개(별로), 2개(장점<단점), 3개(평범.재구매는 굳이?), 4개(좋지만+더 좋은게 있을지도?) ,5개(대만족+정착)","건성, 봄웜톤, 미백, 민감성",스킨케어 분야 탑리뷰어,메디필,[솔이 PICK] 메디필 엑스트라 슈퍼9 플러스 2.0 250ml 기획,옵션 : 엑스트라 슈퍼9 250ml 기획,5점만점에 5점,작성일자 2023.10.05,N,N,N,N,"민감성 피부인데 문제없이 사용했어요. 사용방법 - 필리밀리 1/2 화장솜에 따뜻한 물 적시고 짜주기 -> 조금 뚝뚝 떨어질 정도로 충분히 연화제 묻히기 -> 코에 들뜸없이 밀착시키기  -> 비닐봉지나 랩 잘라서 연화제 안날라가게 덮어주기 -> 10분 후 제거하고 면봉 살살 누르거나 굴려주기 -> 시원한 물로 세안한 후에 수분앰플, 모델링팩 사용하기 사진은 남동생입니다. 모공이 좀 넓은 편이고 흔들렸지만 검게 블랙헤드가 차있어요. -> 사용 후 붉어지기는 했지만 피부가 벗겨지지 않았고 가라앉기도 금방 괜찮아졌어요.  - 처음이라서 12분 했는데, 동생은 15분 정도는 붙여놔야할 것 같아요.  - 피지 제거는 잘 됐습니다.  장점정리 1. 물과 희석하면 더욱 자극없이 피지 제거 가능 2. 민감성도 모공 넓은 사람도 모두 잘 사용 3. 양 많아서 다회 사용가능",32
올챙이포뇨,"스킨케어, 피부 홈케어에 관심 많아요😊, 솔직 리뷰🤙, 별 1개(별로), 2개(장점<단점), 3개(평범.재구매는 굳이?), 4개(좋지만+더 좋은게 있을지도?) ,5개(대만족+정착)","건성, 봄웜톤, 미백, 민감성",스킨케어 분야 탑리뷰어,코스노리,[단독기획/28관왕] 코스노리 롱 액티브 아이래쉬 세럼 비건 속눈썹영양제 (단품/기획),옵션 : 속눈썹영양제 기획_틴팅세럼증정,5점만점에 4점,작성일자 2023.10.05,N,Y,N,N,"1. 틴팅세럼 사실 틴팅세럼이 궁금해서 구매했어요. 코스노리 속눈썹 영양제가 좋다고해서 이 옵션으로 골랐습니다. 틴팅세럼만 먼저 써봤는데 잘 모르겠어요. 속눈썹이 좀 짙어지나 싶기는 한데 롱이나 컬링은 조금도 안되는 듯 했어요.  오히려 처짐이 심하고 속눈썹이 축축해져서 원래보다도 더 처지더라구요. 좀 아쉬웠어요. 확실히 바르면 속눈썹이 짙고 좀 길어지기는 해요! 옅은 화장할 때 종종 쓰고 있어요. 물에 잘 지워지는 건 좋은데 하품 한번에도 눈가가 좀 지저분해져요ㅜ 눈 자주 깜빡거리거나 눈물이 나면 거울 바로 확인해야해요. 2. 속눈썹 영양제 성분도 좋고 눈시림도 없어요. 속눈썹 영양제 중에 성분이 좋아도 눈시림이 심하거나, 성분이 안좋은 제품도 많더라구요. 그런데 이 제품은 성분도 좋고 깔끔한데, 눈시림이 없어서 쓰기 좋았어요. 팁 재질이 엄청 부드럽고 뽀송해서 자극이 하나도 없어요. 이 부분도 좋았어요. 지금껏 써본 속눈썹 영양제 중에 가장 부드럽고 자극이 없다고 느꼈어요. 특히 팁 모양이 언더래쉬 바르기 좋아요. 부드러운 팁으로 언더점막부터 속눈썹까지 부드럽게 잘 바를 수 있네요.   다만 원래 쓰던 제품과 팁 모양이 달라서 그런건지.. 위쪽 속눈썹 바르는게 불편했어요.  그리고 이게 발린건가? 싶게 발려요. 좋게 말하면 티안나게 아주 얇게 발리고, 덕지덕지 밤에 바르고 자는 제 입장에선 좀 아쉬웠어요.",0
올챙이포뇨,"스킨케어, 피부 홈케어에 관심 많아요😊, 솔직 리뷰🤙, 별 1개(별로), 2개(장점<단점), 3개(평범.재구매는 굳이?), 4개(좋지만+더 좋은게 있을지도?) ,5개(대만족+정착)","건성, 봄웜톤, 미백, 민감성",스킨케어 분야 탑리뷰어,히말라야,[1+1] [비건인증]히말라야 립밤 10g,옵션 : [히말라야] 오리지널 립밤,5점만점에 5점,작성일자 2023.10.05,N,Y,N,N,화장 전이나 자기 전에 듬뿍 올려놓는 용도로 사용해요. 각질도 잘 불리고 입술 찢어졌을때나 건조할때 바르면 금방 나아요. 단점은 쓰다보면 기름?같은 물이랑 내용물이 분리돼요. 쓰려고 누르면 기름진 액체가 쭈욱 나온 다음에 립밤이 나와요.. 그냥 바르기엔 너무 기름져서 닦아내고 쓰는데 좀 불편하긴 해요.,0
올챙이포뇨,"스킨케어, 피부 홈케어에 관심 많아요😊, 솔직 리뷰🤙, 별 1개(별로), 2개(장점<단점), 3개(평범.재구매는 굳이?), 4개(좋지만+더 좋은게 있을지도?) ,5개(대만족+정착)","건성, 봄웜톤, 미백, 민감성",스킨케어 분야 탑리뷰어,라보에이치,라보에이치 두피강화 캡슐트리트먼트 탈모증상완화 200ML 단독 더블기획,옵션 : 200ml + 200ml,5점만점에 5점,작성일자 2023.10.05,N,N,N,N,1회 사용 리뷰 😊 두피랑 위쪽 머리카락이 수분을 확 머금은게 만지면 바로 느껴져요. 😊 머리카락 부드러워짐  😊 1+1으로 16000원대로 구매했어요. 원래 미장센 보라색 썼는데 그보다 저렴하네요. 구매이유 - 머리카락이 두피 가까운 부분에서 많이 끊겨서 구매했어요. 머리카락 빠짐도 문제지만.. 이게 뽑히는게 아니라 끊기는 탓에 잔디처럼 머리카락 서있는게 보기 싫더라구요.. 두피랑 두피 근처 머리카락에 수분이랑 영양 좀 주고 싶어서 구매했어요. - 한번 사용해본 결과로는 일단 대만족입니다!,0
올챙이포뇨,"스킨케어, 피부 홈케어에 관심 많아요😊, 솔직 리뷰🤙, 별 1개(별로), 2개(장점<단점), 3개(평범.재구매는 굳이?), 4개(좋지만+더 좋은게 있을지도?) ,5개(대만족+정착)","건성, 봄웜톤, 미백, 민감성",스킨케어 분야 탑리뷰어,VT,[1등에센스] VT 리들샷 100 에센스 50ml (기획/단품),옵션 : 단품 (50mL*1개),5점만점에 4점,작성일자 2023.10.02,N,N,N,N,일주일 사용 후기 와 이거 진짜 유리가루를 피부에 문지르는 통증이랑 똑같아요.. 민감성 피부라 수분스킨 바르고 발랐더니 처음에 얹을땐 별로 안아파서 뭐지?했는데ㅋㅋ 문지르니까 깨진 유리 부스러기로 피부 문지르는 통증이더라구요.  자극적인거 아닌가 싶기는 한데 붉어진다거나 하지는 않아요. 그리고 흡수가 엄청 빨라요. 몇번 문지르고나면 세수하고 물기 닦은 것처럼 이전에 바른거까지 바짝 흡수 다 되더라구요. 신기해요. 민감하고 얇은 피부라서 우선 이틀 단위로 이마에만 사용하고 있어요. 아직 트러블은 없는 것 같기는 한데 좁쌀이 생기는 것도 같아서 좀 더 두고보고 볼에 바르려고 합니다.,0
올챙이포뇨,"스킨케어, 피부 홈케어에 관심 많아요😊, 솔직 리뷰🤙, 별 1개(별로), 2개(장점<단점), 3개(평범.재구매는 굳이?), 4개(좋지만+더 좋은게 있을지도?) ,5개(대만족+정착)","건성, 봄웜톤, 미백, 민감성",스킨케어 분야 탑리뷰어,구달,[단독기획]구달 흑당근 비타A 레티놀 탄력 앰플 30ml 기획 (+앰플 9ml*2ea),,5점만점에 4점,작성일자 2023.10.02,N,N,N,N,민감성피부라서 일단 목에 사용해보고 있어요. 일단 제형이나 사용감은 마음에 들어요. 성분도 깔끔하고.. 기대됩니다.   나이아신아마이드 세럼이랑 같이 썼더니 붉은 반점이 반나절?정도 생겼어요. 심한 자극은 아니었고 금방 괜찮아졌어요.,1
올챙이포뇨,"스킨케어, 피부 홈케어에 관심 많아요😊, 솔직 리뷰🤙, 별 1개(별로), 2개(장점<단점), 3개(평범.재구매는 굳이?), 4개(좋지만+더 좋은게 있을지도?) ,5개(대만족+정착)","건성, 봄웜톤, 미백, 민감성",스킨케어 분야 탑리뷰어,필리밀리,필리밀리 마 기름종이(100매),,5점만점에 5점,작성일자 2023.09.24,N,Y,N,N,이거 괜찮아요. 가격도 저렴하고 피부 유분만 잡아줘서 좋아요.  다이소꺼도 좋다고해서 써보고 올리브영 다른 제품들도 써봤는데.. 지금까지는 이게 제일 마음에 들어요! 다만 건성인데도 두장은 써야 깔끔해요,0
올챙이포뇨,"스킨케어, 피부 홈케어에 관심 많아요😊, 솔직 리뷰🤙, 별 1개(별로), 2개(장점<단점), 3개(평범.재구매는 굳이?), 4개(좋지만+더 좋은게 있을지도?) ,5개(대만족+정착)","건성, 봄웜톤, 미백, 민감성",스킨케어 분야 탑리뷰어,롬앤,[NEW]롬앤 립 메이트 펜슬,옵션 : 02 더비 핑크,5점만점에 3점,작성일자 2023.09.11,N,N,N,N,"첫 립펜슬로 구매한 제품입니다. 립펜슬 입문자 입장에서 이 제품의 장단점을 말해보면... 장점 1. 부드럽고 매끄럽게 잘 발림 너무 건조하거나 너무 유분이 많은 경우엔 그리기 힘들텐데. 이 제품은 그렇지 않아서 좋아요. 스무스하게 발립니다. 2.굵기 두께가 사용하기 정말 괜찮아요. 너무 얇으면 삐져나가거나 울퉁불퉁하세 발색된게 오히려 더 잘보이고, 너무 두꺼우면 홍두께처럼 어색해보이잖아요? 그런데 이 제품은 딱 한두번 터치로 그릴 수 있어서 좋았어요. 3. 유지력 착색은 아닌 것 같은데 유지력이 길어요. 아무래도 입술 왜곽이라서 더 그런 경향도 있겠지만 뭘 먹거나 마시거나 해도 남아있습니다. 4. 브러쉬 내장된 브러쉬가 있어서 별도 도구도 필요없고 외출시에 들고다녀도 좋을 것 같아요. 근데 저는 브러쉬 안써도 깔끔하게 그려지다보니 외출 아니고서야 안쓸 정도로 제품이 괜찮아요. 아쉬운 점 - 색상이 좀 아쉬워요ㅠ 처음 바를 때부터 웜도 쿨도 아닌 뉴트럴한 색상으로 발리는데... 이게 시간이 지날수록 제게 더 주황빛 코랄로 보이더라구요ㅠ 주황빛이 아예 안받는 저로는 좀 아쉬웠어요. - 뭉침현상 있음. 피부화장이랑 엉키거나 특정 립 제품들이랑 뭉칠 때가 있더라구요 ㅠㅠ",2
올챙이포뇨,"스킨케어, 피부 홈케어에 관심 많아요😊, 솔직 리뷰🤙, 별 1개(별로), 2개(장점<단점), 3개(평범.재구매는 굳이?), 4개(좋지만+더 좋은게 있을지도?) ,5개(대만족+정착)","건성, 봄웜톤, 미백, 민감성",스킨케어 분야 탑리뷰어,더마비,더마비 데일리 모이스처 바디로션 더블 기획 (500ml+500ml),,5점만점에 4점,작성일자 2023.09.11,N,N,N,N,"장단점 정리 👍장점👍 1.  가격, 용량 아무래도 바디로션은 팍팍 막 쓰는게 좋은데, 이 제품이 그러기 좋아요. 건조하기도 하고 수시로 손에도 바르다보니까 가격이 너무 비싸면 쓰기 좀 아깝더라구요. 근데 이건 그럴 거 없이 막 쓸 수 있어서 좋아요.  2. 민감한 피부도 ok 향료 외에는 알러지 유발 성분이 없고 깔끔해요. 얼굴만큼은 아니지만 몸 피부도 예민한데, 이 제품 쓰고 알러지 일어난 적 없어요. 3. 적당한 유수분 끈적이지도 너무 건조하지도 않은 딱 적당한 제형, 사용감이라서 좋아요. 남녀노소 누구나 쓰기 좋다는 점이 장점입니다. 단점 1. 향료, 향에 예민하다면 비추 2. 심각한 악건성이라면 비추",1
올챙이포뇨,"스킨케어, 피부 홈케어에 관심 많아요😊, 솔직 리뷰🤙, 별 1개(별로), 2개(장점<단점), 3개(평범.재구매는 굳이?), 4개(좋지만+더 좋은게 있을지도?) ,5개(대만족+정착)","건성, 봄웜톤, 미백, 민감성",스킨케어 분야 탑리뷰어,코스노리,[단독기획/28관왕] 코스노리 롱 액티브 아이래쉬 세럼 비건 속눈썹영양제 (단품/기획),옵션 : 속눈썹영양제 기획_틴팅세럼증정,5점만점에 4점,작성일자 2023.09.05,N,N,N,N,사실 틴팅세럼이 궁금해서 구매했어요. 코스노리 속눈썹 영양제가 좋다고해서 이 옵션으로 골랐습니다. 틴팅세럼만 먼저 써봤는데 잘 모르겠어요. 속눈썹이 좀 짙어지나 싶기는 한데 롱이나 컬링은 조금도 안되는 듯 했어요.  물에 잘 지워지는 건 좋은데 하품 한번에도 눈가가 좀 지저분해져요ㅜ  간단한 메이크업이나 가까운 외출시에 쓰려고 했는데.. 좀 더 써봐야 알 것 같아요.,0
올챙이포뇨,"스킨케어, 피부 홈케어에 관심 많아요😊, 솔직 리뷰🤙, 별 1개(별로), 2개(장점<단점), 3개(평범.재구매는 굳이?), 4개(좋지만+더 좋은게 있을지도?) ,5개(대만족+정착)","건성, 봄웜톤, 미백, 민감성",스킨케어 분야 탑리뷰어,히말라야,[1+1] [비건인증]히말라야 립밤 10g,옵션 : [히말라야] 오리지널 립밤,5점만점에 4점,작성일자 2023.09.05,N,N,N,N,화장 전이나 자기 전에 듬뿍 올려놓는 용도로 사용해요. 각질도 잘 불리고 입술 찢어졌을때나 건조할때 바르면 금방 나아요. 단점은 쓰다보면 기름?같은 물이랑 내용물이 분리돼요. 쓰려고 누르면 기름진 액체가 쭈욱 나온 다음에 립밤이 나와요.. 그냥 바르기엔 너무 기름져서 닦아내고 쓰는데 좀 불편하긴 해요.,0
올챙이포뇨,"스킨케어, 피부 홈케어에 관심 많아요😊, 솔직 리뷰🤙, 별 1개(별로), 2개(장점<단점), 3개(평범.재구매는 굳이?), 4개(좋지만+더 좋은게 있을지도?) ,5개(대만족+정착)","건성, 봄웜톤, 미백, 민감성",스킨케어 분야 탑리뷰어,닥터디퍼런트,[레티날0.05%] 닥터디퍼런트 비타리프트 에이 20g,,5점만점에 4점,작성일자 2023.09.01,N,Y,N,N,"아이크림에 섞어 쓸 용도로 구매했어요. 최근 눈가 주름, 나비존 모공이 도드라지는데.. 격일로 사용 중이고 2주째지만 아직 효과는 못 느꼈어요. 예민하고 얇은 피부라서 1:4로 섞고 있고 아이크림처럼만 사용중입니다.  볼부분으로 넘어오면 붉어지면서 자극이 느껴졌고, 눈가에 얇게 사용했을 때는 트러블 안났어요. 다만ㅠ 사용하고 시간이 조금 지나면 엄청 기름져져요. 건성인데도 이게 촉촉하게 유분도는 그런게 아니라.. 피부 겉에 뭔가 섞일 수 없는 기름기가 돌아요ㅠ",2
올챙이포뇨,"스킨케어, 피부 홈케어에 관심 많아요😊, 솔직 리뷰🤙, 별 1개(별로), 2개(장점<단점), 3개(평범.재구매는 굳이?), 4개(좋지만+더 좋은게 있을지도?) ,5개(대만족+정착)","건성, 봄웜톤, 미백, 민감성",스킨케어 분야 탑리뷰어,롬앤,[NEW] 롬앤 베러 댄 치크,옵션 : W02 스트로베리 밀크,5점만점에 5점,작성일자 2023.08.24,N,Y,N,N,"웜.쿨 라이트톤 무조건무조건 사세요ㅠㅠㅠ 진짜 뽀용하고 흰기 낭낭한 딸기우유빛입니다. 그렇다고 또 라벤더라거나 너무 쿨하지도 않고, 너무 웜하지도 않고 화사한 블러셔입니다. 다른 치크랑 섞어써도 이쁘고 단독으로도 예뻐요. 이전 버전을 잘 썼었는데 내구성이 진짜 나빠요...  케이스도 떨군적 없는데 다 깨져서 따로놀고 베이크드도 깨진 채로 썼거든여ㅠ 새로운 버전은 안깨지면 좋겠어요.",0
올챙이포뇨,"스킨케어, 피부 홈케어에 관심 많아요😊, 솔직 리뷰🤙, 별 1개(별로), 2개(장점<단점), 3개(평범.재구매는 굳이?), 4개(좋지만+더 좋은게 있을지도?) ,5개(대만족+정착)","건성, 봄웜톤, 미백, 민감성",스킨케어 분야 탑리뷰어,포레스트스토리,향기주는 워터에센스 비누향252ml,,5점만점에 2점,작성일자 2023.08.24,Y,Y,N,N,"향 - 손 비누 + 저렴한 여자향수 + 차량용 방향제 같은 향이 나요.. - 언뜻 비누 향만 느껴질때는 자연스럽고 좋은데, 묘하게 방향제같은 냄새가 많이 나서 아쉽네요. - 머릿결은 약간 정전기 잡아주고 적당히 결 좋아지는 정도? - 시간이 많이 지나서 은은해지면 방향제나 싸구려 향수냄새같은게 많이 옅어져서 괜찮아요. 남는 향은 마음에 듭니다.  할인 안하거나 가격이 좀 더 나갔으면 돈이 아까웠을 듯 해요ㅠ",0
올챙이포뇨,"스킨케어, 피부 홈케어에 관심 많아요😊, 솔직 리뷰🤙, 별 1개(별로), 2개(장점<단점), 3개(평범.재구매는 굳이?), 4개(좋지만+더 좋은게 있을지도?) ,5개(대만족+정착)","건성, 봄웜톤, 미백, 민감성",스킨케어 분야 탑리뷰어,웨이크메이크,웨이크메이크 워터 블러링 픽싱 틴트 13 COLOR (단품/기획),옵션 : 06 핑크 하이웨이,5점만점에 5점,작성일자 2023.08.24,N,Y,N,N,"☺️각질부각 없고 + 지속력 엄청 길고 + 색 미쳤음☺️ 이번 여름에 6호 너무 잘 썼어요.  타입) 건조하고 주름도 많은 입술 장점 1. 발림성 브러쉬도 필요없이 틴트만으로도 그라데이션 가능! 발림성 좋고 발색력도 좋아요. 촉촉하게 발렸다가 픽싱되는 타입이라서 입술을 물들이듯 표현 가능해요. 2. 지속력 굿굿 지속력 엄청 길어요!  3. 입술 편안함 촉촉하게 발리지만 보송하게 마무리되는 틴트들은 종종 입술이 너무 말라버려서 건조하기 쉽상인데.. 이 제품은 그렇지 않았어요. 보송하게 표현되면서도 입술이 건조하지 않고 오히려 촉촉+매끈하다고 느껴졌어요. 6호 사용시 느낀 단점 - 요플레현상 바른지 2시간이 지날때부터 약간의 요플레가 느껴지더니 3시간쯤되니까 안쪽이 지저분해졌어요. 다만 발림성이랑 색, 제형이 신기해서 계속 음파음파를 많이했는데.. 그래서일수도 있다고 생각해요. 2개 사고 필리밀리 브러쉬 받았는데 조금 짧은 것 빼고는 넘 좋아요. 따로 구매할 정도로요!",0
올챙이포뇨,"스킨케어, 피부 홈케어에 관심 많아요😊, 솔직 리뷰🤙, 별 1개(별로), 2개(장점<단점), 3개(평범.재구매는 굳이?), 4개(좋지만+더 좋은게 있을지도?) ,5개(대만족+정착)","건성, 봄웜톤, 미백, 민감성",스킨케어 분야 탑리뷰어,웨이크메이크,웨이크메이크 워터 블러링 픽싱 틴트 13 COLOR (단품/기획),옵션 : 05 핑크 미터,5점만점에 5점,작성일자 2023.08.24,N,Y,N,N,"☺️각질부각 없고 + 지속력 엄청 길고 + 색 미쳤음☺️ 타입) 건조하고 주름도 많은 입술 장점 1. 발림성 브러쉬도 필요없이 틴트만으로도 그라데이션 가능! 발림성 좋고 발색력도 좋아요. 촉촉하게 발렸다가 픽싱되는 타입이라서 입술을 물들이듯 표현 가능해요. 2. 지속력 굿굿 지속력 엄청 길어요!  3. 입술 편안함 촉촉하게 발리지만 보송하게 마무리되는 틴트들은 종종 입술이 너무 말라버려서 건조하기 쉽상인데.. 이 제품은 그렇지 않았어요. 보송하게 표현되면서도 입술이 건조하지 않고 오히려 촉촉+매끈하다고 느껴졌어요. 6호 사용시 느낀 단점 - 요플레현상 바른지 2시간이 지날때부터 약간의 요플레가 느껴지더니 3시간쯤되니까 안쪽이 지저분해졌어요. 다만 발림성이랑 색, 제형이 신기해서 계속 음파음파를 많이했는데.. 그래서일수도 있다고 생각해요. 2개 사고 필리밀리 브러쉬 받았는데 조금 짧은 것 빼고는 넘 좋아요. 따로 구매할 정도로요!",0
